"koutb","koutn","k1b","k1n","k12b","k21b","k13b","k31b","k12n","k21n","A1","B1","n","A2","B2","n2"
0.002569712,0.005119896,0.000141398,0.00156399123708125,0.001909034,0.000803068,0.002188704,0.0001585,0.006375479,0.000720401,0.0001004,0.0001917,0.5,0.0001273,0.03442,0.8763
0.002782084,0.003968285,0.000111145,0.0014838797863702,0.003100727,0.001255105,0.002132719,0.000144098,0.005321276,0.000842038,9.702e-05,0.0001923,0.5,0.0002465,0.03031,0.7744
0.002335253,0.005513073,0.000103425,0.00160641522568347,0.00237348,0.001079333,0.001757206,0.000134045,0.007590141,0.000802733,9.256e-05,0.0001948,0.5113,9.297e-05,0.02803,0.9016
0.00187664,0.004654925,0.000148825,0.00183439806906191,0.001884981,0.000868564,0.001523511,0.000139695,0.006363607,0.000785467,9.789e-05,0.000192,0.5,0.0003059,0.03781,0.7654
0.001784099,0.006835601,0.000188419,0.00187874056925723,0.00189728,0.000930094,0.001747576,0.000154825,0.010138868,0.00080696,8.377e-05,0.0001925,0.5303,0.0001162,0.02601,0.8755
0.002397641,0.004031968,0.000182123,0.00164469815157826,0.002215092,0.001181185,0.001821316,0.00013815,0.005141802,0.000641162,4.788e-05,0.0001941,0.6271,0.0001884,0.03456,0.8257
0.001852709,0.004649806,0.000174618,0.00193945693992026,0.001475681,0.000763553,0.001266527,0.000122857,0.00685017,0.000975308,6.5e-05,0.0001955,0.5694,0.0001759,0.06168,0.8898
0.002352078,0.004133906,0.000151691,0.00165142246387678,0.002360495,0.000749951,0.002066485,0.000155882,0.005521643,0.00077816,6.206e-05,0.0001955,0.5833,0.0001402,0.02807,0.8383
0.001771698,0.004706809,0.000164087,0.00189464379638509,0.001632038,0.000803772,0.001609346,0.000147996,0.007236592,0.000911993,5.3e-05,0.000195,0.6109,0.0001441,0.0263,0.8385
0.001919688,0.004578421,0.000142705,0.00182429190365423,0.002429714,0.001188065,0.001539308,0.000132611,0.007718644,0.000939104,6.817e-05,0.0001935,0.56,0.0001266,0.03414,0.8941
0.001896139,0.005858638,0.00014365,0.00184077801234902,0.001678834,0.000758487,0.001611485,0.00014386,0.007842254,0.000659825,8.125e-05,0.000195,0.5371,0.0001867,0.04011,0.8385
0.00205772,0.004253425,0.000145213,0.0017249959989643,0.001741805,0.000722112,0.001823261,0.000143732,0.005949727,0.000743561,7.94e-05,0.0001937,0.5431,0.000153,0.03882,0.8738
0.002089357,0.004716045,0.000198153,0.00175571866934491,0.001729905,0.000722998,0.001680566,0.000144776,0.006292504,0.000678271,6.716e-05,0.0001933,0.5669,0.000246,0.03872,0.8094
0.002067875,0.004582442,0.000160083,0.00176709750755163,0.001984125,0.0012941,0.001157107,0.000102888,0.006803807,0.000859297,9.409e-05,0.0001933,0.5055,0.0001793,0.04095,0.8604
0.001880929,0.003593934,0.000187138,0.00183475530494148,0.001573262,0.001288523,0.001902754,0.000173359,0.005743144,0.000811206,7.05e-05,0.0001939,0.5704,0.0002955,0.05885,0.8183
0.002668539,0.00409102,0.000128443,0.00148049271692863,0.002885439,0.00140416,0.002138998,0.000128869,0.00509883,0.00072583,4.163e-05,0.0001937,0.6492,0.0001109,0.03187,0.9003
0.002268484,0.00433122,0.000168693,0.00164575546865689,0.001988296,0.000630958,0.002020933,0.00016202,0.007586396,0.000939677,5.359e-05,0.0001934,0.6112,0.0002394,0.04884,0.8279
0.00255388,0.00499119,0.00010465,0.00155015219761245,0.002747781,0.000892246,0.002548881,0.000162064,0.006446084,0.000731187,5.168e-05,0.0001942,0.6184,7.268e-05,0.0231,0.928
0.001659563,0.004022242,0.000186476,0.00195192462507077,0.00188275,0.00111628,0.001526001,0.000139434,0.004051133,0.000529024,7.41e-05,0.0001944,0.5501,0.000139,0.05696,0.933
0.002073317,0.00443372,9.41e-05,0.00172486113838241,0.00230363,0.000893227,0.001536251,0.000126067,0.007453622,0.0008216,2.935e-05,0.000194,0.7126,0.000321,0.05068,0.7923
0.0016576,0.004081088,0.000156174,0.00199665061302249,0.001821678,0.001088088,0.001234473,0.000122479,0.007063962,0.000967515,3.641e-05,0.000194,0.6723,0.0001502,0.03998,0.8802
0.001915768,0.004761224,0.000137234,0.00179144666798918,0.002385269,0.001029689,0.001614851,0.000139865,0.00618168,0.000713323,0.0001022,0.0001937,0.5,0.0001183,0.027,0.8762
0.002094378,0.004045056,0.000138206,0.00173950336178897,0.002139673,0.000973425,0.001754656,0.000154385,0.005515044,0.000783742,9.524e-05,0.0001918,0.505,0.0001507,0.04804,0.888
0.001895977,0.004637526,0.000116211,0.00186354318757608,0.001858911,0.000911328,0.001638595,0.000171555,0.007022985,0.000857236,6.468e-05,0.0001949,0.5725,0.0001477,0.0433,0.8834
0.002019895,0.00565704,0.000181538,0.00177425255154732,0.002492046,0.001321757,0.00167151,0.000137988,0.007598083,0.000809003,9.507e-05,0.0001929,0.5,0.0001894,0.0505,0.8594
0.001541408,0.005185873,0.000149638,0.0020843452459755,0.00163646,0.00116045,0.001253329,0.000130316,0.006250137,0.00070065,5.316e-05,0.0001929,0.6095,0.0001812,0.04016,0.8567
0.002350778,0.004459303,0.000211769,0.001613653268199,0.002615189,0.000991089,0.002011308,0.000135602,0.005869127,0.000717948,9.826e-05,0.0001917,0.5,0.0001858,0.04561,0.8575
0.002431184,0.005713442,0.000191393,0.00159078477475998,0.00223984,0.00103954,0.001781021,0.00013015,0.008322808,0.000809534,9.141e-05,0.0001934,0.5159,0.0002795,0.03905,0.7779
0.001700084,0.004182113,0.000153995,0.00195359441718637,0.001713056,0.001422363,0.001387264,0.000120876,0.005803759,0.000815646,9.249e-05,0.0001958,0.5117,0.0001635,0.03815,0.8449
0.002108281,0.004442068,0.00013741,0.00172738600239021,0.002425896,0.00089459,0.001341617,0.00011165,0.005419202,0.000737352,6.706e-05,0.0001923,0.5707,0.0001885,0.04053,0.8409
0.002451524,0.004566305,0.000168073,0.00159548420336369,0.002001378,0.000655953,0.001672598,0.000116179,0.006608291,0.000798051,5.555e-05,0.0001921,0.6045,0.0002927,0.04696,0.8003
0.002084462,0.005264902,0.000195312,0.00175267519604939,0.001772659,0.001012887,0.001988922,0.00017506,0.006572493,0.000744893,4.28e-05,0.0001919,0.6534,0.0001212,0.02795,0.8679
0.001743851,0.004301828,0.000170015,0.00194631590649118,0.001404969,0.000809749,0.001732249,0.0001723,0.006428617,0.000744986,9.716e-05,0.0001941,0.5,0.0001789,0.03874,0.8456
0.00172381,0.0041858,0.0001906,0.00195365731018749,0.001083737,0.000937799,0.001280524,0.000131512,0.006032739,0.000876818,6.71e-05,0.0001929,0.5618,0.0002393,0.04366,0.8215
0.002581298,0.004810678,0.000129964,0.00152945609231116,0.003124252,0.001419229,0.002242847,0.000155627,0.005980137,0.00071766,5.894e-05,0.0001925,0.5968,0.0001126,0.02691,0.88
0.001883542,0.00522326,0.000162573,0.00185096934688847,0.001848579,0.00080703,0.001493094,0.000144558,0.006363457,0.000703011,9.793e-05,0.0001933,0.5,0.0001126,0.04409,0.9285
0.002229384,0.004117482,0.000184156,0.00167218667005222,0.002340842,0.001169102,0.002080607,0.000156673,0.004345726,0.000609006,7.683e-05,0.0001932,0.5386,0.0001993,0.04385,0.8489
0.001886284,0.004965674,0.000189193,0.00182752699595643,0.001702098,0.000811106,0.001799167,0.000171176,0.006920275,0.00082458,5.623e-05,0.000192,0.5899,0.0002611,0.04883,0.8157
0.002535863,0.005013826,0.000129763,0.00156599563809422,0.002131128,0.00091221,0.002266276,0.000152552,0.006995033,0.000849777,3.785e-05,0.0001939,0.6665,0.0001311,0.0511,0.9094
0.00196048,0.004097495,0.000111347,0.00181573905442901,0.00169902,0.001170532,0.001696895,0.000160085,0.005335417,0.000774957,7.058e-05,0.0001948,0.5577,0.0001297,0.03418,0.8726
0.002157195,0.004269194,0.000218841,0.00175343315978427,0.002405702,0.001039417,0.00161929,0.00012996,0.005670827,0.000748605,6.477e-05,0.0001945,0.5763,0.0001162,0.03459,0.8994
0.001926174,0.00460302,0.000168872,0.00193423615456836,0.001590256,0.000806751,0.001683507,0.000170236,0.005744197,0.000738094,6.626e-05,0.0001958,0.5697,0.0001301,0.03457,0.8816
0.002017172,0.004857323,0.000165742,0.0017719949434198,0.002261977,0.00205361,0.001561963,0.000128802,0.006566478,0.000788048,7.315e-05,0.0001939,0.5575,0.0001178,0.03298,0.8896
0.001845066,0.004059508,0.000152363,0.00188991241588021,0.001634968,0.000971721,0.001300552,0.000110402,0.005315871,0.000628395,7.508e-05,0.0001941,0.549,0.0001717,0.03196,0.8265
0.002230416,0.00532577,0.000122803,0.00168289746111659,0.001783718,0.000713322,0.002117746,0.000167978,0.007693944,0.000797723,9.443e-05,0.0001948,0.5151,0.0001035,0.03458,0.9105
0.00183944,0.004273335,0.000107327,0.00192920921545201,0.001425459,0.001572692,0.001658128,0.000156562,0.00560571,0.000697889,8.405e-05,0.0001923,0.5313,0.0002125,0.04089,0.8323
0.001839742,0.00445567,0.000157702,0.00186574902914388,0.002193071,0.00083796,0.001465964,0.000130615,0.006169335,0.000781571,9.329e-05,0.0001933,0.5168,0.0001115,0.02629,0.8782
0.00224155,0.004375219,0.00016902,0.00166131122497756,0.002362557,0.001113922,0.001582714,0.000113931,0.006869758,0.000812323,6.819e-05,0.0001935,0.5662,0.0001604,0.04736,0.8916
0.002296686,0.005062941,0.0001217,0.00166652031891313,0.001806364,0.000841345,0.001731607,0.000141992,0.00597706,0.000735296,4.932e-05,0.0001933,0.6207,0.0001459,0.04644,0.8752
0.001887585,0.005197772,0.000131928,0.00185713051443451,0.001689412,0.000813173,0.001232504,0.000117312,0.006221874,0.000665161,9.863e-05,0.0001943,0.5,8.732e-05,0.0416,0.9446
0.002065413,0.003750382,0.000194998,0.00172579341144786,0.001412708,0.000579401,0.001914581,0.000155376,0.005662072,0.000756447,6.753e-05,0.0001939,0.5711,0.0001727,0.02677,0.8217
0.002139491,0.005674103,0.000139104,0.00174112174391253,0.002004251,0.001311014,0.001759213,0.000149851,0.008406096,0.00075102,4.354e-05,0.0001952,0.6426,0.0003231,0.05689,0.797
0.001713716,0.004158371,0.000119591,0.00201408422730455,0.001212991,0.000775772,0.001469901,0.000141759,0.004492607,0.000640982,3.377e-05,0.0001947,0.6932,0.0001096,0.03881,0.9036
0.002103742,0.004226085,0.000144549,0.00178445878073496,0.001212175,0.000513867,0.001277947,0.000108693,0.006273397,0.000826641,9.811e-05,0.0001925,0.5,0.0001477,0.06674,0.9302
0.002155969,0.004382527,0.000106779,0.00170692627242052,0.002001651,0.000801207,0.002041541,0.000162569,0.007299538,0.000882239,8.208e-05,0.0001935,0.5311,0.0002208,0.0489,0.8445
0.002649567,0.005614171,0.000125381,0.00148574330733268,0.002494559,0.000668696,0.002067523,0.000132584,0.007598714,0.000687687,6.671e-05,0.0001927,0.5726,0.0001668,0.04155,0.8418
0.002856187,0.003687961,0.000222882,0.00146803705809988,0.003880345,0.001836493,0.002094139,0.000132255,0.006147036,0.000845513,9.893e-05,0.0001943,0.5,0.0001656,0.03321,0.8461
0.00241361,0.004602038,0.000140187,0.00161069818643256,0.0017692,0.000588175,0.00202159,0.000155789,0.008344539,0.000975899,9.357e-05,0.0001925,0.5,0.0002098,0.0403,0.8206
0.002154874,0.004552584,0.00013701,0.0016879075872515,0.002377365,0.001238083,0.001851664,0.000150442,0.006456822,0.000785421,3.253e-05,0.0001946,0.6933,0.0001878,0.05115,0.8632
0.002211617,0.005267611,0.00017871,0.00168886739605537,0.002377414,0.001509264,0.001789477,0.00012744,0.008412233,0.000887996,9.619e-05,0.0001942,0.5,0.0002684,0.04576,0.7943
0.00229402,0.004709711,0.000135889,0.00165898725808987,0.002628583,0.001446827,0.001766394,0.000134388,0.006225807,0.00083144,8.705e-05,0.0001939,0.5277,0.0001435,0.05143,0.8937
0.001756171,0.005180312,0.000134841,0.00193866157715978,0.001541355,0.000918592,0.001193954,0.000104041,0.007279337,0.00079368,5.68e-05,0.0001928,0.598,0.0002115,0.04776,0.8406
0.002000147,0.004875346,0.000112567,0.00185708187896791,0.002057243,0.002181674,0.001580286,0.000137027,0.006125382,0.000689696,7.431e-05,0.000193,0.5529,0.0001129,0.03191,0.9019
0.002154504,0.005129464,0.000157645,0.00172943650386324,0.002345843,0.001515617,0.001928563,0.000155918,0.005768757,0.000670767,9.838e-05,0.0001935,0.5,0.0002924,0.04499,0.7924
0.002473941,0.005050039,0.000159042,0.00156529685684705,0.002271435,0.0010095,0.002195497,0.00016101,0.006814726,0.0008728,9.217e-05,0.0001901,0.5202,0.0001591,0.04903,0.8821
0.001972219,0.005227642,0.000148519,0.00182133151148701,0.001670859,0.001066988,0.001389038,0.000125835,0.007279396,0.000837139,4.078e-05,0.0001931,0.6443,9.006e-05,0.05779,0.9748
0.001926891,0.004902431,0.00019855,0.00180731099024442,0.002404816,0.001450051,0.001478647,0.000128574,0.005494977,0.000645227,9.94e-05,0.0001935,0.5,0.0002076,0.06478,0.8841
0.002165543,0.004154066,0.000132143,0.00173047923231933,0.002480574,0.000859355,0.00181452,0.000159747,0.006704039,0.000917467,3.384e-05,0.0001945,0.6918,0.0004318,0.0361,0.7072
0.002201066,0.004715367,0.000168819,0.0017136159439216,0.002402345,0.000939372,0.001679172,0.000150268,0.006428778,0.000747085,9.671e-05,0.0001922,0.5,0.0002349,0.05723,0.8589
0.003186301,0.004397763,0.00016132,0.00139652881540361,0.003392808,0.000944362,0.003107973,0.00016879,0.005789521,0.00067189,5.526e-05,0.0001923,0.5995,0.0001486,0.03106,0.8566
0.001846494,0.004712348,0.000174746,0.00189127329613673,0.001753461,0.000641887,0.001684466,0.000164599,0.005769574,0.000704518,3.982e-05,0.0001968,0.6574,7.803e-05,0.02813,0.9384
0.002293062,0.003926086,9.95e-05,0.00167820990358676,0.002295173,0.000829006,0.001824373,0.000132534,0.005717415,0.000943898,9.891e-05,0.000194,0.5,0.0002262,0.04343,0.819
0.003193225,0.006250585,0.000130411,0.00135693814249001,0.003396498,0.000761812,0.002469007,0.000134652,0.008679494,0.000768286,5.93e-05,0.000192,0.5928,0.0001513,0.03982,0.8822
0.001843259,0.003476857,0.000194953,0.00186947935779104,0.001751174,0.001104103,0.001380265,0.000125081,0.00584512,0.000934945,5.401e-05,0.0001926,0.6121,8.146e-05,0.04381,0.9594
0.001983708,0.005356047,0.000116196,0.00177779321636947,0.00293637,0.001809293,0.001943707,0.000158291,0.007106282,0.000766311,6.629e-05,0.000195,0.5681,0.0001603,0.03072,0.8508
0.001672389,0.006211887,0.000165014,0.00202147911560729,0.001388184,0.00083937,0.001622935,0.000169069,0.009144042,0.000936311,4.509e-05,0.0001937,0.6382,0.0002005,0.0366,0.8207
0.002030524,0.004339303,0.000179458,0.00176751069180009,0.001663934,0.000815133,0.001270738,0.00010777,0.006744281,0.000910024,5.276e-05,0.0001936,0.6154,0.0001377,0.03112,0.8688
0.001843594,0.005557933,0.000114338,0.00193027208509791,0.001720515,0.001088356,0.001404922,0.0001399,0.008497071,0.000952214,8.368e-05,0.000194,0.537,0.0001414,0.03402,0.859
0.002021348,0.005460611,0.000138524,0.00176896311623435,0.002229575,0.001127663,0.001379809,0.000107007,0.005650922,0.000578417,3.145e-05,0.0001926,0.6977,0.0002661,0.0417,0.7931
0.002056441,0.004401167,0.000189746,0.00176390187498665,0.002018961,0.000741193,0.001585653,0.000145221,0.005863995,0.000763795,7.985e-05,0.0001938,0.5353,0.0001651,0.03803,0.8601
0.001762154,0.004474788,0.000173196,0.00194938074313867,0.00152649,0.00083976,0.001298549,0.000126203,0.005262818,0.000685012,6.452e-05,0.0001944,0.576,0.0005196,0.07761,0.7585
0.00191596,0.004057233,0.000117282,0.00183179873008738,0.001364279,0.000806214,0.001352549,0.000132002,0.005306836,0.000681572,4.78e-05,0.0001937,0.6256,0.00014,0.04748,0.9004
0.001713728,0.005369523,0.000207881,0.00191436208262591,0.002107679,0.001659539,0.001501966,0.000155881,0.009214177,0.00093842,9.824e-05,0.0001936,0.5,0.0001523,0.03011,0.849
0.002443001,0.004345584,0.000128171,0.00163141760242149,0.001609716,0.000550178,0.001987845,0.000147134,0.00712991,0.000932277,0.0001026,0.0001927,0.5,0.0003026,0.05629,0.8115
0.001842396,0.005723419,0.000148394,0.00187448659502424,0.001959037,0.0009314,0.001631083,0.000152557,0.008556047,0.000930863,4.276e-05,0.0001939,0.6414,0.0002551,0.03169,0.7667
0.002190808,0.005051157,6.95e-05,0.00171315862237452,0.002334013,0.001445209,0.001609214,0.00014658,0.007251162,0.000754236,7.23e-05,0.0001961,0.5595,0.000259,0.05106,0.8254
0.002143662,0.005260709,0.000127893,0.00173126078927274,0.002336583,0.001068053,0.001336672,0.000110384,0.008289577,0.000925739,3.813e-05,0.0001954,0.6759,0.000129,0.03725,0.9018
0.001983595,0.00512889,0.000200619,0.00178068703120961,0.002098862,0.000842046,0.001682763,0.000139768,0.006837594,0.000711364,5.966e-05,0.0001949,0.5878,9.862e-05,0.04113,0.9377
0.001699069,0.004101367,0.000167002,0.0020040755916242,0.00153604,0.000601925,0.001198249,0.000127128,0.006591783,0.000888742,5.822e-05,0.0001931,0.598,6.235e-05,0.02801,0.9685
0.001928132,0.004641403,9.37e-05,0.00177487719417484,0.002181,0.00134491,0.001525072,0.000129896,0.00628396,0.000790858,4.409e-05,0.0001924,0.6436,0.0001197,0.03278,0.9122
0.00212722,0.003798714,0.000140634,0.00173130248402373,0.001666801,0.000850713,0.001867861,0.000165684,0.004616572,0.000603376,1e-04,0.0001943,0.5,0.0001331,0.05806,0.9186
0.001730443,0.004098414,0.000145984,0.00198465320591587,0.001661853,0.000922391,0.001467097,0.000143214,0.005501305,0.000730402,5.402e-05,0.0001924,0.6045,0.0002063,0.05186,0.8577
0.002157405,0.004002836,0.000153514,0.00172842838369269,0.002233727,0.000983148,0.001925308,0.000151866,0.005562907,0.000697754,4.732e-05,0.0001933,0.6296,0.0002413,0.06674,0.8594
0.002162819,0.00467139,0.000156155,0.00169306603581574,0.001816562,0.001097756,0.001914823,0.000158921,0.005467029,0.000723231,4.931e-05,0.0001924,0.6291,0.0002575,0.03787,0.8109
0.002073065,0.004819396,0.000130473,0.00177023946810999,0.002488428,0.000950378,0.001946274,0.000158604,0.004720444,0.000600562,0.0001018,0.0001941,0.5,0.0002112,0.03834,0.8189
0.002282167,0.004374546,0.00018745,0.00159785396885136,0.002554961,0.000994051,0.001695142,0.000137181,0.005929264,0.000723917,9.63e-05,0.0001952,0.5058,0.000136,0.03804,0.8833
0.002100775,0.007115697,0.000115078,0.00177983648892947,0.001529222,0.000534632,0.001473233,0.000119278,0.007824542,0.000608413,9.85e-05,0.0001948,0.5,0.0002585,0.04963,0.8134
0.00172649,0.006209195,0.000179757,0.00195168965036909,0.001925675,0.001082116,0.001491893,0.000152878,0.007569483,0.000754938,4.581e-05,0.0001939,0.634,0.0001011,0.02629,0.8862
0.001883691,0.004668829,0.000163245,0.0018586153848036,0.002188887,0.001389549,0.001627216,0.000133428,0.005453194,0.00064164,7.684e-05,0.0001921,0.5505,0.0002506,0.0519,0.8208
0.002008893,0.004646269,0.000130288,0.00180912253909253,0.002167424,0.001742494,0.001744675,0.000152985,0.005710742,0.000816284,7.251e-05,0.000193,0.5523,0.0001301,0.04024,0.8942
0.001886959,0.005492316,9.97e-05,0.00185249083353069,0.00198674,0.001059534,0.001390561,0.000127303,0.007230534,0.000779824,4.035e-05,0.0001938,0.6579,0.0001555,0.03995,0.8592
0.002637128,0.004472645,0.000145493,0.00148911654475261,0.002867821,0.000803158,0.001932612,0.000131734,0.005940414,0.000828799,5.113e-05,0.0001934,0.6222,0.0003308,0.0361,0.7479
0.002011944,0.005081017,0.000183217,0.00174415976425879,0.001783102,0.000684297,0.001802108,0.000152486,0.006655635,0.000780966,6.655e-05,0.0001925,0.5634,0.0001575,0.03882,0.8668
0.001984319,0.004480938,0.000214362,0.0018738572276658,0.002161146,0.001134198,0.00176614,0.000172897,0.005064003,0.000671835,3.898e-05,0.0001944,0.6703,0.0001294,0.03992,0.8916
0.001923031,0.006231955,0.000141232,0.00184781331072043,0.001716856,0.000824992,0.001817551,0.000186771,0.007466132,0.00067171,9.202e-05,0.000193,0.5156,0.0001688,0.03931,0.8509
0.002179901,0.004912856,0.000119637,0.00171010921366573,0.002314924,0.000990334,0.001664324,0.000127505,0.006784239,0.00073688,9.483e-05,0.0001924,0.5,0.0001055,0.03291,0.9141
0.001897301,0.004948835,0.0001756,0.00187480652076599,0.001685257,0.001146427,0.001435866,0.000130421,0.00627876,0.000697727,7.412e-05,0.0001944,0.5494,0.0002448,0.06081,0.8399
0.002419339,0.004267794,8.45e-05,0.00163599232399491,0.001855487,0.000746974,0.001397541,9.98e-05,0.005540539,0.000647091,9.912e-05,0.0001922,0.5,0.0001955,0.06131,0.8745
0.001941183,0.004543747,0.00022028,0.00176078148396714,0.001395292,0.000818416,0.001774734,0.000148768,0.007324692,0.000885918,8.644e-05,0.0001937,0.5289,7.987e-05,0.04034,0.9653
0.001752803,0.00434561,0.00014877,0.00194645762949282,0.002105878,0.001015392,0.001699137,0.000165969,0.006251124,0.000833142,6.908e-05,0.0001931,0.5628,0.0001189,0.04076,0.9023
