F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2,V1
0.6349,0.0001775,0.000769706,0.004741,89.26,0.000780749,0.001774,0.002841558,0.000463522,1.12E-05,0.0003582,0.9275,0.00006854,0.02256,0.8758,3224
0.6349,0.0001775,0.001024177,0.004741,89.26,0.000826132,0.001774,0.003064776,0.000325176,1.00E-06,0.0001665,1.421,0.00005478,0.02143,0.9094,3224
0.6349,0.0001775,0.00074275,0.004741,89.26,0.000678474,0.001774,0.002856004,0.000339789,1.06E-06,0.0001977,1.408,0.0001227,0.02385,0.7888,3224
0.6349,0.0001775,0.000660122,0.004741,89.26,0.000677242,0.001774,0.002477153,0.000430399,4.75E-06,0.0003103,1.092,0.0001162,0.02373,0.7999,3224
0.6349,0.0001775,0.000660711,0.004741,89.26,0.000647224,0.001774,0.002525751,0.000351039,1.40E-06,0.0002131,1.345,0.00006101,0.02144,0.8827,3224
0.6349,0.0001775,0.000925898,0.004741,89.26,0.000641512,0.001774,0.003879078,0.000455974,1.00E-06,0.0001722,1.42,0.00004694,0.02188,0.9281,3224
0.6349,0.0001775,0.000930491,0.004741,89.26,0.000793503,0.001774,0.003220617,0.000426914,2.96E-06,0.0002626,1.192,0.0001003,0.02324,0.8243,3224
0.6349,0.0001775,0.000988757,0.004741,89.26,0.000680876,0.001774,0.003313852,0.000432132,1.36E-05,0.0003771,0.8805,0.0001221,0.02379,0.795,3224
0.6349,0.0001775,0.001038346,0.004741,89.26,0.000717454,0.001774,0.003559574,0.000389908,2.68E-06,0.0002753,1.214,0.0001126,0.02337,0.8062,3224
0.6349,0.0001775,0.000931508,0.004741,89.26,0.000728373,0.001774,0.003951153,0.000471784,2.92E-06,0.0002662,1.196,0.00006925,0.02152,0.8698,3224
0.6349,0.0001775,0.000763926,0.004741,89.26,0.000680012,0.001774,0.00287524,0.000438139,8.83E-06,0.0003259,0.9445,0.000148,0.02389,0.7629,3224
0.6349,0.0001775,0.000844673,0.004741,89.26,0.000801784,0.001774,0.003269873,0.000410837,2.08E-05,0.0004186,0.7817,0.00008187,0.02284,0.845,3224
0.6349,0.0001775,0.000700041,0.004741,89.26,0.000610749,0.001774,0.003590258,0.00043468,2.99E-06,0.0002588,1.195,0.00004637,0.02267,0.9345,3224
0.6349,0.0001775,0.000698043,0.004741,89.26,0.000726609,0.001774,0.001972907,0.00033428,1.00E-06,0.0001918,1.424,0.00004235,0.02206,0.9451,3224
0.6349,0.0001775,0.000858415,0.004741,89.26,0.000757466,0.001774,0.003039229,0.00035529,1.81E-06,0.0002234,1.272,0.00006239,0.02235,0.8866,3224
0.6349,0.0001775,0.001173912,0.004741,89.26,0.000631343,0.001774,0.003908498,0.000406586,1.37E-06,0.0002146,1.357,0.0001468,0.02316,0.7592,3224
0.6349,0.0001775,0.001095808,0.004741,89.26,0.000677096,0.001774,0.002583934,0.000335259,1.14E-06,0.0002106,1.388,0.00008479,0.02274,0.8428,3224
0.6349,0.0001775,0.000547929,0.004741,89.26,0.000724672,0.001774,0.002428726,0.000395511,4.68E-06,0.0003279,1.105,0.00009583,0.02195,0.8191,3224
0.6349,0.0001775,0.00094751,0.004741,89.26,0.000791306,0.001774,0.003052723,0.000380868,4.91E-06,0.0002999,1.086,0.00006863,0.02135,0.8666,3224
0.6349,0.0001775,0.000791652,0.004741,89.26,0.000869914,0.001774,0.002900579,0.000373846,7.02E-06,0.0003559,1.03,0.0001195,0.02327,0.7945,3224
0.6349,0.0001775,0.000748268,0.004741,89.26,0.000674374,0.001774,0.002863281,0.000395634,1.45E-06,0.0002173,1.341,0.0001063,0.0238,0.8158,3224
0.6349,0.0001775,0.000959026,0.004741,89.26,0.000648538,0.001774,0.003448926,0.000389803,7.01E-06,0.0003366,1.012,0.0001078,0.0236,0.8139,3224
0.6349,0.0001775,0.001325168,0.004741,89.26,0.000640749,0.001774,0.003544976,0.000335834,2.53E-06,0.0002646,1.223,0.00005285,0.02207,0.9143,3224
0.6349,0.0001775,0.000928682,0.004741,89.26,0.000612289,0.001774,0.003242624,0.000385652,1.90E-06,0.0002274,1.286,0.00008571,0.02253,0.8413,3224
0.6349,0.0001775,0.000902969,0.004741,89.26,0.000743239,0.001774,0.00295054,0.000345811,6.88E-06,0.0003389,1.013,0.0000901,0.02294,0.8331,3224
0.6349,0.0001775,0.000623186,0.004741,89.26,0.00069361,0.001774,0.002369142,0.000334764,1.13E-05,0.0003952,0.9276,0.0000927,0.02237,0.8279,3224
0.6349,0.0001775,0.000676074,0.004741,89.26,0.000623603,0.001774,0.002784615,0.000405118,8.67E-06,0.0003266,0.966,0.00008403,0.02214,0.8414,3224
0.6349,0.0001775,0.000825437,0.004741,89.26,0.000858167,0.001774,0.003244092,0.000404986,4.60E-06,0.000254,1.07,0.00007154,0.02241,0.8662,3224
0.6349,0.0001775,0.000918066,0.004741,89.26,0.000854061,0.001774,0.002866512,0.00033978,4.54E-06,0.0002929,1.094,0.00009871,0.02307,0.822,3224
0.6349,0.0001775,0.000851097,0.004741,89.26,0.000742644,0.001774,0.00282384,0.000433176,1.23E-06,0.0002108,1.379,0.0001376,0.02367,0.7752,3224
0.6349,0.0001775,0.00088613,0.004741,89.26,0.000735144,0.001774,0.003336796,0.000390811,1.92E-05,0.000394,0.8157,0.0001133,0.02172,0.7947,3224
0.6349,0.0001775,0.001295499,0.004741,89.26,0.000842243,0.001774,0.003873626,0.000433181,3.22E-06,0.0002892,1.183,0.00006757,0.02282,0.8851,3224
0.6349,0.0001775,0.000704133,0.004741,89.26,0.000816446,0.001774,0.003046247,0.000393583,8.10E-06,0.0003477,0.9771,0.00008648,0.0226,0.8399,3224
0.6349,0.0001775,0.001124205,0.004741,89.26,0.000508011,0.001774,0.003493874,0.000411902,1.13E-06,0.0002079,1.399,0.00009694,0.02262,0.8183,3224
0.6349,0.0001775,0.000948375,0.004741,89.26,0.000800697,0.001774,0.003149996,0.000342822,4.69E-06,0.0003058,1.099,0.00004774,0.02123,0.9282,3224
0.6349,0.0001775,0.000621699,0.004741,89.26,0.000720437,0.001774,0.002612924,0.000407117,4.26E-06,0.0002698,1.101,0.0001198,0.02305,0.7904,3224
0.6349,0.0001775,0.000992699,0.004741,89.26,0.000654032,0.001774,0.003031115,0.00032673,3.52E-06,0.0002792,1.162,0.00004671,0.02211,0.9308,3224
0.6349,0.0001775,0.000784174,0.004741,89.26,0.000740955,0.001774,0.003007598,0.000397667,1.00E-06,0.0001731,1.421,0.0001069,0.02362,0.8125,3224
0.6349,0.0001775,0.000982038,0.004741,89.26,0.000808639,0.001774,0.003179453,0.000341121,7.52E-06,0.000319,0.9822,0.00006099,0.02257,0.8928,3224
0.6349,0.0001775,0.00078428,0.004741,89.26,0.00066876,0.001774,0.002457478,0.0003729,2.20E-06,0.0002273,1.248,0.00005235,0.02175,0.9146,3224
0.6349,0.0001775,0.001010811,0.004741,89.26,0.000656955,0.001774,0.003051084,0.000366416,6.10E-06,0.000297,1.037,0.0001473,0.02399,0.7653,3224
0.6349,0.0001775,0.000751696,0.004741,89.26,0.000659606,0.001774,0.002397247,0.000410328,1.29E-05,0.0003465,0.8672,0.0001087,0.02328,0.8085,3224
0.6349,0.0001775,0.000773945,0.004741,89.26,0.000787298,0.001774,0.003476195,0.000383855,3.62E-06,0.0002972,1.168,0.00003894,0.02197,0.9592,3224
0.6349,0.0001775,0.000799238,0.004741,89.26,0.000761148,0.001774,0.002927838,0.000384387,4.51E-06,0.0002966,1.113,0.00007741,0.02282,0.8618,3224
0.6349,0.0001775,0.000630536,0.004741,89.26,0.000485644,0.001774,0.002441496,0.000335538,4.32E-06,0.0002849,1.102,0.00009728,0.0233,0.82,3224
0.6349,0.0001775,0.000358945,0.004741,89.26,0.000624618,0.001774,0.002529309,0.000409099,1.21E-05,0.0003712,0.8862,0.00008889,0.0227,0.8379,3224
0.6349,0.0001775,0.00115365,0.004741,89.26,0.000702573,0.001774,0.004084901,0.000415878,1.33E-05,0.0004141,0.8985,0.00005787,0.02231,0.8989,3224
0.6349,0.0001775,0.000906808,0.004741,89.26,0.000633523,0.001774,0.002951893,0.000437377,2.15E-05,0.0003927,0.7787,0.00006862,0.02276,0.8767,3224
0.6349,0.0001775,0.001058325,0.004741,89.26,0.000780493,0.001774,0.004066868,0.000458715,1.33E-06,0.000211,1.368,0.0001009,0.02261,0.813,3224
0.6349,0.0001775,0.000543032,0.004741,89.26,0.000604855,0.001774,0.002668435,0.000402039,1.21E-06,0.0002001,1.384,0.00006827,0.02278,0.8774,3224
0.6349,0.0001775,0.00070657,0.004741,89.26,0.000623354,0.001774,0.002832167,0.000369129,1.00E-06,0.0001884,1.425,0.00008643,0.02194,0.8398,3224
0.6349,0.0001775,0.000559146,0.004741,89.26,0.000765045,0.001774,0.003247533,0.000428837,1.36E-06,0.0002146,1.362,0.000107,0.02362,0.8146,3224
0.6349,0.0001775,0.000825308,0.004741,89.26,0.000874662,0.001774,0.002540302,0.000395119,2.51E-06,0.000272,1.238,0.0001364,0.02408,0.7802,3224
0.6349,0.0001775,0.000804798,0.004741,89.26,0.000605924,0.001774,0.003297692,0.000431887,1.96E-06,0.0002428,1.284,0.0001093,0.02262,0.8032,3224
0.6349,0.0001775,0.000591739,0.004741,89.26,0.000812272,0.001774,0.002656915,0.000444922,8.12E-06,0.0003504,0.9886,0.00009695,0.02238,0.8196,3224
0.6349,0.0001775,0.00098834,0.004741,89.26,0.000641121,0.001774,0.003477154,0.00043114,6.72E-06,0.0003507,1.002,0.0001141,0.02377,0.7978,3224
0.6349,0.0001775,0.00077278,0.004741,89.26,0.000869808,0.001774,0.002539477,0.000347276,3.63E-06,0.0002689,1.144,0.000104,0.02277,0.8125,3224
0.6349,0.0001775,0.000622379,0.004741,89.26,0.000744979,0.001774,0.002929823,0.000417297,1.00E-06,0.0001521,1.415,0.0001182,0.02322,0.7943,3224
0.6349,0.0001775,0.000852437,0.004741,89.26,0.000646154,0.001774,0.003271538,0.000400187,1.27E-05,0.000399,0.9061,0.00008236,0.02329,0.8435,3224
0.6349,0.0001775,0.000760744,0.004741,89.26,0.000745204,0.001774,0.002456623,0.000365512,5.40E-06,0.0003074,1.051,0.0001672,0.02318,0.7451,3224
0.6349,0.0001775,0.000698974,0.004741,89.26,0.000762474,0.001774,0.002551309,0.000424497,3.31E-06,0.0003009,1.18,0.0001014,0.02361,0.8176,3224
0.6349,0.0001775,0.000818915,0.004741,89.26,0.000817039,0.001774,0.002146321,0.000325045,1.00E-06,0.0001908,1.427,0.0000781,0.02294,0.8556,3224
0.6349,0.0001775,0.00066776,0.004741,89.26,0.000735177,0.001774,0.002103934,0.000329755,4.55E-06,0.0002986,1.099,0.00005242,0.02242,0.9172,3224
0.6349,0.0001775,0.000906379,0.004741,89.26,0.000641378,0.001774,0.002906842,0.00035826,1.00E-06,0.0001814,1.419,0.00009204,0.02268,0.8286,3224
0.6349,0.0001775,0.000698952,0.004741,89.26,0.000577197,0.001774,0.003341897,0.000433261,5.40E-06,0.0003178,1.068,0.00005764,0.02164,0.8967,3224
0.6349,0.0001775,0.001100824,0.004741,89.26,0.000727995,0.001774,0.00283885,0.00032791,1.31E-06,0.0002076,1.371,0.00008436,0.02296,0.8488,3224
0.6349,0.0001775,0.000697984,0.004741,89.26,0.000689369,0.001774,0.003303174,0.000473784,1.23E-05,0.0003715,0.8859,0.0001365,0.02404,0.7761,3224
0.6349,0.0001775,0.001098592,0.004741,89.26,0.000602024,0.001774,0.003859275,0.000423934,1.18E-05,0.000361,0.9157,0.00008549,0.02261,0.842,3224
0.6349,0.0001775,0.001103316,0.004741,89.26,0.000636416,0.001774,0.00416177,0.000432568,5.70E-06,0.0003148,1.052,0.00007875,0.02196,0.8512,3224
0.6349,0.0001775,0.000606397,0.004741,89.26,0.000810541,0.001774,0.002074317,0.000380505,1.00E-06,0.0001827,1.421,0.00008087,0.02216,0.8463,3224
0.6349,0.0001775,0.000719742,0.004741,89.26,0.000891297,0.001774,0.003427293,0.000407018,3.48E-06,0.0002827,1.169,0.0001096,0.0233,0.8056,3224
0.6349,0.0001775,0.001355545,0.004741,89.26,0.000706398,0.001774,0.005208128,0.000393509,5.82E-06,0.0003239,1.055,0.00006932,0.02276,0.8755,3224
0.6349,0.0001775,0.000829747,0.004741,89.26,0.000742902,0.001774,0.003413134,0.000419801,1.30E-06,0.0002174,1.364,0.0001005,0.02374,0.8203,3224
0.6349,0.0001775,0.000719362,0.004741,89.26,0.000675546,0.001774,0.002667757,0.000392288,1.00E-06,0.0001712,1.429,0.00007605,0.02278,0.8543,3224
0.6349,0.0001775,0.001195467,0.004741,89.26,0.000628081,0.001774,0.004271825,0.000463787,2.59E-06,0.000252,1.207,0.00005173,0.02159,0.9145,3224
0.6349,0.0001775,0.001098801,0.004741,89.26,0.000779584,0.001774,0.003322708,0.000378461,2.22E-06,0.0002443,1.259,0.0001266,0.02235,0.7764,3224
0.6349,0.0001775,0.000794832,0.004741,89.26,0.000706813,0.001774,0.00280262,0.000372197,1.26E-05,0.0003801,0.9096,0.000104,0.0236,0.8236,3224
0.6349,0.0001775,0.00063425,0.004741,89.26,0.000631738,0.001774,0.002675223,0.00045323,4.31E-06,0.0002828,1.118,0.0000701,0.0225,0.8677,3224
0.6349,0.0001775,0.001099875,0.004741,89.26,0.000721581,0.001774,0.003011061,0.000391188,7.52E-06,0.0003302,0.9882,0.00005672,0.02229,0.9047,3224
0.6349,0.0001775,0.000690141,0.004741,89.26,0.000508129,0.001774,0.003265058,0.000395366,9.11E-06,0.0003592,0.961,0.0000888,0.02161,0.8291,3224
0.6349,0.0001775,0.000776025,0.004741,89.26,0.000579071,0.001774,0.003799315,0.000384974,2.06E-06,0.000233,1.279,0.00005911,0.02223,0.8909,3224
0.6349,0.0001775,0.000797575,0.004741,89.26,0.000765606,0.001774,0.003248654,0.000482528,9.13E-06,0.0003567,0.9637,0.0000783,0.02234,0.8551,3224
0.6349,0.0001775,0.001718442,0.004741,89.26,0.000692376,0.001774,0.004192731,0.000360318,1.00E-06,0.0001842,1.425,0.00006482,0.02281,0.8848,3224
0.6349,0.0001775,0.000722936,0.004741,89.26,0.000747414,0.001774,0.002555546,0.000350805,3.07E-06,0.0002738,1.188,0.0001014,0.02363,0.8243,3224
0.6349,0.0001775,0.000687474,0.004741,89.26,0.000845537,0.001774,0.002620357,0.000311117,7.96E-06,0.0003453,0.971,0.0001096,0.02333,0.8086,3224
0.6349,0.0001775,0.00088122,0.004741,89.26,0.000607851,0.001774,0.002888576,0.000320612,2.92E-06,0.0002682,1.195,0.00006239,0.02213,0.89,3224
0.6349,0.0001775,0.001372622,0.004741,89.26,0.000723415,0.001774,0.003797049,0.000420675,1.00E-06,0.0001858,1.408,0.00009741,0.02302,0.8261,3224
0.6349,0.0001775,0.000726558,0.004741,89.26,0.000847728,0.001774,0.002878762,0.000395122,4.02E-06,0.0002826,1.12,0.00008406,0.02195,0.8421,3224
0.6349,0.0001775,0.000671137,0.004741,89.26,0.000661407,0.001774,0.00272131,0.000377965,1.46E-06,0.0002174,1.339,0.00009661,0.0235,0.825,3224
0.6349,0.0001775,0.000711309,0.004741,89.26,0.000723871,0.001774,0.002657704,0.000384055,1.16E-05,0.0003331,0.8988,0.00009689,0.02278,0.8252,3224
0.6349,0.0001775,0.000891741,0.004741,89.26,0.000614556,0.001774,0.003001944,0.000435445,3.82E-06,0.0002636,1.133,0.0001075,0.02342,0.8111,3224
0.6349,0.0001775,0.001941715,0.004741,89.26,0.00071376,0.001774,0.007935811,0.000479353,1.00E-06,0.0001812,1.42,0.000105,0.02294,0.8097,3224
0.6349,0.0001775,0.001056342,0.004741,89.26,0.00087145,0.001774,0.004013556,0.000372278,8.76E-06,0.0003283,0.9638,0.00007598,0.02274,0.8589,3224
0.6349,0.0001775,0.000653037,0.004741,89.26,0.000778797,0.001774,0.00321276,0.000408168,7.31E-06,0.0003329,0.989,0.00009494,0.02273,0.8231,3224
0.6349,0.0001775,0.001261257,0.004741,89.26,0.000702698,0.001774,0.003426109,0.00034274,3.81E-06,0.0002753,1.136,0.00006146,0.02204,0.8903,3224
0.6349,0.0001775,0.000695043,0.004741,89.26,0.000696035,0.001774,0.003983271,0.000520148,9.94E-06,0.00035,0.9395,0.00006405,0.0232,0.8908,3224
0.6349,0.0001775,0.000740057,0.004741,89.26,0.00062229,0.001774,0.002758436,0.000391281,5.29E-06,0.0002984,1.061,0.0001048,0.02308,0.8137,3224
0.6349,0.0001775,0.000821889,0.004741,89.26,0.00091866,0.001774,0.002626595,0.000389501,5.37E-06,0.000306,1.072,0.00007622,0.02234,0.8549,3224
0.6349,0.0001775,0.00087421,0.004741,89.26,0.000553635,0.001774,0.003161816,0.000432122,1.25E-05,0.0003768,0.8813,0.00009131,0.02278,0.8353,3224
0.6349,0.0001775,0.000626481,0.004741,89.26,0.000692369,0.001774,0.002636453,0.000371018,1.01E-06,0.0001956,1.407,0.00008327,0.02283,0.8429,3224
0.6349,0.0001775,0.000848047,0.004741,89.26,0.000575273,0.001774,0.002736204,0.000378285,4.49E-06,0.0002867,1.097,0.0001005,0.02324,0.8255,3224
0.6349,0.0001775,0.000965474,0.004741,89.26,0.000780289,0.001774,0.003219842,0.000414251,6.26E-06,0.0003146,1.026,0.00006574,0.02275,0.8749,3224
0.6349,0.0001775,0.000743026,0.004741,89.26,0.000706486,0.001774,0.002844613,0.000428841,2.79E-06,0.000262,1.213,0.00006857,0.02283,0.8718,3224
0.6349,0.0001775,0.001179716,0.004741,89.26,0.000854218,0.001774,0.00288073,0.000285896,2.57E-06,0.0002649,1.222,0.0000807,0.02323,0.8565,3224
0.6349,0.0001775,0.000746303,0.004741,89.26,0.000758114,0.001774,0.003843642,0.000483743,8.48E-06,0.0003391,0.9779,0.00008374,0.02295,0.8481,3224
0.6349,0.0001775,0.000790968,0.004741,89.26,0.00086004,0.001774,0.002470074,0.0003361,6.33E-06,0.0003336,1.037,0.00008122,0.02307,0.8522,3224
0.6349,0.0001775,0.00092252,0.004741,89.26,0.00065342,0.001774,0.002663157,0.000330809,5.74E-06,0.0003274,1.06,0.0001631,0.02478,0.7539,3224
0.6349,0.0001775,0.001025008,0.004741,89.26,0.000673065,0.001774,0.003545213,0.000369126,2.69E-06,0.0002483,1.175,0.00006349,0.0217,0.8784,3224
0.6349,0.0001775,0.000954047,0.004741,89.26,0.000749504,0.001774,0.003512512,0.000446131,6.32E-06,0.0003324,1.02,0.0001072,0.0239,0.8145,3224
0.6349,0.0001775,0.001034165,0.004741,89.26,0.000619347,0.001774,0.003167607,0.000390083,1.00E-06,0.0001468,1.427,0.00007169,0.02303,0.8688,3224
0.6349,0.0001775,0.000754433,0.004741,89.26,0.000654171,0.001774,0.002359328,0.000335801,2.95E-06,0.0002659,1.205,0.00008942,0.02216,0.8372,3224
0.6349,0.0001775,0.00080323,0.004741,89.26,0.000609394,0.001774,0.002081813,0.000307304,2.77E-06,0.000263,1.2,0.00008931,0.02266,0.8321,3224
0.6349,0.0001775,0.000673067,0.004741,89.26,0.000736862,0.001774,0.003367242,0.000449816,7.40E-06,0.0003629,1.01,0.000115,0.02306,0.799,3224
0.6349,0.0001775,0.000998503,0.004741,89.26,0.00059815,0.001774,0.004631269,0.000423898,4.16E-06,0.0002956,1.123,0.0001052,0.0221,0.803,3224
0.6349,0.0001775,0.000891758,0.004741,89.26,0.000679199,0.001774,0.003159145,0.000387816,1.00E-06,0.0001786,1.429,0.0001038,0.02241,0.8115,3224
0.6349,0.0001775,0.000738781,0.004741,89.26,0.000632765,0.001774,0.002226004,0.000381949,2.07E-06,0.0002245,1.264,0.0001136,0.02209,0.7936,3224
0.6349,0.0001775,0.000501814,0.004741,89.26,0.000744056,0.001774,0.003299064,0.000420776,1.00E-06,0.0001553,1.426,0.00008146,0.02286,0.8524,3224
0.6349,0.0001775,0.000803243,0.004741,89.26,0.000627812,0.001774,0.002558206,0.000420816,1.44E-05,0.0003912,0.8636,0.00007629,0.02244,0.8632,3224
0.6349,0.0001775,0.000834005,0.004741,89.26,0.000785192,0.001774,0.002685852,0.000355655,1.03E-05,0.0003498,0.933,0.00008271,0.02263,0.8513,3224
0.6349,0.0001775,0.000911924,0.004741,89.26,0.000623549,0.001774,0.002623263,0.000362584,1.79E-05,0.0004177,0.8363,0.00005949,0.0219,0.8936,3224
0.6349,0.0001775,0.001015226,0.004741,89.26,0.000696448,0.001774,0.003292147,0.000427919,1.44E-06,0.0002009,1.326,0.00009278,0.02246,0.8265,3224
0.6349,0.0001775,0.000877753,0.004741,89.26,0.000594169,0.001774,0.002814354,0.000344183,1.45E-06,0.0002162,1.335,0.0000998,0.02371,0.8279,3224
0.6349,0.0001775,0.000916494,0.004741,89.26,0.000518101,0.001774,0.002879352,0.000329337,3.72E-06,0.0002818,1.14,0.00009184,0.02189,0.8231,3224
0.6349,0.0001775,0.000994318,0.004741,89.26,0.000764431,0.001774,0.00358381,0.000418273,2.73E-06,0.0002674,1.199,0.0000438,0.02171,0.9377,3224
0.6349,0.0001775,0.000745708,0.004741,89.26,0.000685422,0.001774,0.002490359,0.000311909,1.00E-06,0.0001873,1.431,0.00007148,0.02159,0.86,3224
0.6349,0.0001775,0.000917843,0.004741,89.26,0.000726366,0.001774,0.003323126,0.00046576,1.11E-05,0.0003724,0.911,0.0001531,0.02376,0.7592,3224
0.6349,0.0001775,0.000948841,0.004741,89.26,0.000787422,0.001774,0.003489349,0.000435096,2.45E-06,0.0002531,1.24,0.00008148,0.02277,0.8487,3224
0.6349,0.0001775,0.00096659,0.004741,89.26,0.000775129,0.001774,0.002933528,0.000396395,1.29E-06,0.0002093,1.358,0.00003509,0.02043,0.9647,3224
0.6349,0.0001775,0.000663035,0.004741,89.26,0.000690976,0.001774,0.002518686,0.000363217,2.74E-06,0.0002621,1.21,0.0001194,0.02419,0.8029,3224
0.6349,0.0001775,0.000956515,0.004741,89.26,0.00075846,0.001774,0.003209263,0.000359994,3.94E-06,0.0002682,1.131,0.0001198,0.02286,0.7889,3224
0.6349,0.0001775,0.001002873,0.004741,89.26,0.000645442,0.001774,0.003460904,0.000392033,1.32E-06,0.0002095,1.346,0.00004631,0.0217,0.9336,3224
0.6349,0.0001775,0.000614634,0.004741,89.26,0.000540938,0.001774,0.00247909,0.00034812,8.52E-06,0.0003383,0.9773,0.0001313,0.02359,0.7863,3224
0.6349,0.0001775,0.000995506,0.004741,89.26,0.00072526,0.001774,0.004666789,0.000508738,1.73E-05,0.0003851,0.8106,0.00008377,0.02317,0.8468,3224
0.6349,0.0001775,0.00081238,0.004741,89.26,0.000777144,0.001774,0.002857098,0.000432687,3.90E-06,0.0002882,1.133,0.00008412,0.0225,0.8437,3224
0.6349,0.0001775,0.00085029,0.004741,89.26,0.000781164,0.001774,0.002513551,0.000410975,1.00E-06,0.0001843,1.426,0.00007792,0.02226,0.8577,3224
0.6349,0.0001775,0.001166781,0.004741,89.26,0.000700876,0.001774,0.004128779,0.00039228,1.00E-06,0.0001917,1.417,0.0001024,0.02305,0.8133,3224
0.6349,0.0001775,0.000681809,0.004741,89.26,0.000755506,0.001774,0.002752242,0.000351549,2.35E-06,0.0002364,1.248,0.0000682,0.02319,0.8843,3224
0.6349,0.0001775,0.000610692,0.004741,89.26,0.000562673,0.001774,0.002706257,0.000377807,1.29E-06,0.0002104,1.363,0.00008618,0.02227,0.834,3224
0.6349,0.0001775,0.000772142,0.004741,89.26,0.000615818,0.001774,0.002857958,0.000404673,2.15E-05,0.0004216,0.786,0.00006943,0.02282,0.874,3224
0.6349,0.0001775,0.000501931,0.004741,89.26,0.000687292,0.001774,0.002064723,0.000371023,1.57E-06,0.0002142,1.324,0.00005376,0.02225,0.9078,3224
0.6349,0.0001775,0.000660894,0.004741,89.26,0.000674949,0.001774,0.002673581,0.000375303,7.49E-06,0.0003555,1.002,0.0001697,0.02369,0.7389,3224
0.6349,0.0001775,0.000919403,0.004741,89.26,0.000698194,0.001774,0.003169936,0.000427198,1.00E-06,0.0001656,1.425,0.0000887,0.02263,0.8328,3224
0.6349,0.0001775,0.000949364,0.004741,89.26,0.000657959,0.001774,0.003001818,0.000381886,2.76E-06,0.0002736,1.208,0.0001088,0.02252,0.8023,3224
0.6349,0.0001775,0.000759813,0.004741,89.26,0.000800888,0.001774,0.002563496,0.00035665,1.00E-06,0.0001805,1.425,0.00008811,0.0233,0.8425,3224
0.6349,0.0001775,0.000833639,0.004741,89.26,0.00078568,0.001774,0.003466726,0.000475474,6.61E-06,0.0003326,1.024,0.0000656,0.02205,0.8736,3224
0.6349,0.0001775,0.000496706,0.004741,89.26,0.000665251,0.001774,0.002582737,0.000412673,2.06E-06,0.0002335,1.257,0.00009991,0.0229,0.8186,3224
0.6349,0.0001775,0.00086451,0.004741,89.26,0.000526831,0.001774,0.003411529,0.000444057,1.49E-05,0.0003804,0.8582,0.0001104,0.02259,0.7989,3224
0.6349,0.0001775,0.001163443,0.004741,89.26,0.000806986,0.001774,0.003477557,0.000362218,2.25E-05,0.000438,0.76,0.000119,0.02236,0.7884,3224
