kout,k12,k13,k21,k31,A1,B1,n,A2,B2,n2
0.00171975,0.003013829,0.003544041,0.002673066,0.000240554,3.63E-05,0.003393,0.8461,0.0001392,0.03187,0.8712
0.001972577,0.002928003,0.003211673,0.00281917,0.00023001,3.44E-05,0.003373,0.8554,0.0001854,0.03957,0.8368
0.002161226,0.003501097,0.00406019,0.002456505,0.000219143,3.06E-05,0.003216,0.8721,0.0001026,0.02313,0.8932
0.002152512,0.004078284,0.002840627,0.002457946,0.000269981,3.37E-05,0.003345,0.8625,8.53E-05,0.03957,0.9617
0.002343095,0.004422135,0.004169252,0.003330993,0.00022911,3.04E-05,0.003386,0.8795,6.83E-05,0.02399,0.9395
0.002258415,0.003579845,0.004172657,0.00244695,0.00025105,3.23E-05,0.003545,0.8739,9.20E-05,0.04069,0.9507
0.002033609,0.002600684,0.004804703,0.002345869,0.000241765,3.61E-05,0.003639,0.8561,0.0001641,0.03324,0.846
0.001815189,0.002879373,0.004789893,0.001939981,0.000216184,3.94E-05,0.003633,0.838,0.0003258,0.06063,0.8095
0.001439594,0.003388399,0.002972115,0.002413556,0.000233409,4.04E-05,0.003759,0.8409,0.0002137,0.03962,0.8149
0.002724877,0.004440043,0.003235508,0.001842759,0.000248341,3.82E-05,0.003277,0.8361,0.0001195,0.04926,0.9366
0.001964594,0.004598751,0.004353527,0.002311829,0.000234875,3.63E-05,0.003643,0.8573,0.0002964,0.05003,0.7933
0.001850057,0.00387365,0.003198727,0.001477654,0.000240417,3.39E-05,0.003389,0.8578,6.40E-05,0.03941,0.9921
0.002557742,0.00439997,0.002879362,0.002724211,0.000225309,4.24E-05,0.003648,0.8286,0.0002681,0.06187,0.8301
0.002463993,0.003179528,0.003634427,0.002336479,0.000246298,3.20E-05,0.003446,0.874,0.0001199,0.03268,0.8864
0.002082507,0.002305277,0.004050042,0.003072764,0.000194174,3.94E-05,0.003619,0.8411,0.0002144,0.02758,0.7957
0.002400391,0.003394051,0.002756795,0.002338506,0.000247144,3.49E-05,0.003358,0.8501,0.0001408,0.03488,0.8706
0.00187218,0.002197541,0.003790325,0.003066375,0.000226808,3.86E-05,0.003612,0.8422,0.0001444,0.03062,0.8688
0.002967334,0.003844977,0.003765425,0.003091702,0.000221569,4.03E-05,0.003573,0.836,0.0002248,0.06176,0.8553
0.00197166,0.003646047,0.003704939,0.002921968,0.000279556,3.34E-05,0.003513,0.8656,0.0001566,0.04828,0.8748
0.002190672,0.003693275,0.003978017,0.00196321,0.000256491,3.53E-05,0.003695,0.8613,0.0001755,0.0319,0.8116
0.002471458,0.002105198,0.003287811,0.003046198,0.000203509,3.77E-05,0.003614,0.8488,0.0003709,0.0461,0.7666
0.00192583,0.002504032,0.003176384,0.003248596,0.000232295,3.96E-05,0.003694,0.8399,0.0002252,0.05125,0.8386
0.001399476,0.002853569,0.002878278,0.002387852,0.00024049,3.50E-05,0.003321,0.8515,0.0001988,0.0305,0.8044
0.002441854,0.002793803,0.00382324,0.002516247,0.000192858,4.29E-05,0.003578,0.8246,0.0001149,0.03387,0.8988
0.002212688,0.003894511,0.002847867,0.002264234,0.000252096,3.53E-05,0.003273,0.8436,0.0001347,0.03129,0.8694
0.001872202,0.002816071,0.002916715,0.002938221,0.000221204,3.61E-05,0.003337,0.8413,0.0001419,0.05589,0.8956
0.001987623,0.003652075,0.003553674,0.001807227,0.000245785,3.33E-05,0.003294,0.8588,8.14E-05,0.02789,0.9243
0.001987965,0.002608407,0.003048644,0.002014622,0.000303285,3.28E-05,0.003479,0.8667,0.0001092,0.0285,0.8911
0.001856615,0.004298226,0.004351545,0.003756361,0.000207283,3.86E-05,0.003655,0.8439,0.0001629,0.032,0.843
0.002174387,0.003871157,0.003408153,0.003445164,0.000219509,4.26E-05,0.003712,0.829,0.0002336,0.06364,0.8469
0.002124914,0.003127312,0.003927884,0.001145962,0.000235923,3.71E-05,0.003609,0.8494,0.0002157,0.03644,0.8079
0.001786412,0.002591248,0.003755713,0.00204631,0.000236171,4.13E-05,0.003517,0.8259,0.0001689,0.04024,0.8523
0.002033667,0.002756316,0.003167508,0.001275219,0.000225567,4.09E-05,0.003583,0.8313,0.0002239,0.03814,0.811
0.002014374,0.002662306,0.004880496,0.002000775,0.000253058,3.68E-05,0.003619,0.8497,0.0001958,0.04957,0.8618
0.00205797,0.003496893,0.003919305,0.002338768,0.000235696,3.83E-05,0.003694,0.8483,3.98E-05,0.02826,1.031
0.001808394,0.002684231,0.002865451,0.002923377,0.000204393,3.95E-05,0.00346,0.8341,0.0001387,0.04992,0.9106
0.001737403,0.003216379,0.003978284,0.002690692,0.000256462,3.79E-05,0.003483,0.8406,0.0001719,0.05049,0.8891
0.002095046,0.002902901,0.00381427,0.002335113,0.000224495,3.62E-05,0.003573,0.8547,0.0002934,0.05496,0.8096
0.002005755,0.003181012,0.004019459,0.003172186,0.000233868,3.39E-05,0.003255,0.8558,0.0001173,0.0273,0.8658
0.002423021,0.002767858,0.00343305,0.00152362,0.000234386,3.70E-05,0.003584,0.8502,0.0001047,0.03198,0.8916
0.001711721,0.003353873,0.003764274,0.001874415,0.000249831,3.46E-05,0.00346,0.8584,0.0001034,0.0356,0.9145
0.002157842,0.002832096,0.003713925,0.002374124,0.000200909,3.42E-05,0.003593,0.8634,0.0001505,0.04334,0.8797
0.002385295,0.002629744,0.002855763,0.002569082,0.000225798,4.23E-05,0.003726,0.8264,6.63E-05,0.033,0.9582
0.002181422,0.002416496,0.00391087,0.002003958,0.000242416,3.26E-05,0.003389,0.8669,8.64E-05,0.02936,0.9228
0.001917541,0.002574137,0.004722375,0.002323613,0.00024907,3.61E-05,0.003473,0.8499,0.0002769,0.04273,0.7912
0.002039034,0.003640091,0.005173909,0.002327578,0.000239088,3.35E-05,0.003473,0.8619,9.72E-05,0.02921,0.9106
0.002435561,0.002803049,0.00307182,0.002889248,0.000227821,3.57E-05,0.003329,0.8513,0.0001209,0.03543,0.889
0.002443303,0.002627451,0.003521885,0.00289101,0.000245477,4.10E-05,0.003609,0.8293,0.0003078,0.04361,0.7667
0.001776978,0.00422036,0.003986337,0.002243684,0.000221221,3.00E-05,0.003342,0.8756,0.0001622,0.03209,0.8442
0.003000427,0.003014733,0.003613198,0.002251749,0.000245527,3.33E-05,0.003331,0.8645,0.0001743,0.03272,0.8399
0.001837724,0.003682101,0.00393222,0.002425691,0.00023516,3.37E-05,0.003522,0.8644,0.0001417,0.03151,0.8637
0.001759724,0.002892151,0.003833617,0.002077068,0.000239376,4.07E-05,0.0035,0.8296,0.0001244,0.04216,0.9013
0.001517601,0.002543014,0.002599952,0.002399166,0.000242741,4.24E-05,0.003855,0.835,0.0002663,0.04852,0.804
0.002169645,0.003084679,0.003604868,0.003127589,0.000259574,3.87E-05,0.003678,0.844,0.0002128,0.04113,0.8313
0.002147402,0.001776524,0.004402944,0.001310198,0.000220958,4.45E-05,0.003785,0.8246,0.0002944,0.0527,0.8066
0.001990008,0.002652306,0.004322229,0.002601048,0.000214966,3.96E-05,0.003661,0.8404,5.68E-05,0.02791,0.9809
0.002149313,0.003472816,0.004208073,0.002667228,0.00023637,3.92E-05,0.00352,0.8381,0.0001327,0.03387,0.8783
0.002404465,0.002628629,0.003347303,0.002704508,0.000202843,4.42E-05,0.003798,0.8226,0.0001104,0.03231,0.8921
0.002585732,0.003641317,0.003517522,0.003428621,0.000231147,3.55E-05,0.003547,0.8587,0.0004053,0.06221,0.7825
0.002047968,0.003381153,0.003806564,0.002865096,0.000219266,3.39E-05,0.003441,0.86,0.0001063,0.04856,0.9497
0.002131595,0.004060144,0.003541258,0.002285214,0.000213082,3.61E-05,0.003554,0.8572,0.0001606,0.04095,0.8641
0.001768656,0.003030677,0.004358215,0.002543153,0.000231092,4.19E-05,0.00357,0.8283,0.0001478,0.03995,0.8701
0.001977046,0.003750835,0.003659459,0.002514166,0.000187551,3.96E-05,0.003453,0.8343,8.70E-05,0.02762,0.9229
0.002477803,0.003559012,0.00309185,0.002628794,0.000203539,3.64E-05,0.003721,0.8583,0.0001846,0.03759,0.8324
0.001709377,0.003018833,0.003639521,0.003243815,0.000235547,3.70E-05,0.003479,0.8447,0.0002302,0.04816,0.8427
0.001841068,0.003448439,0.003513521,0.001706774,0.000243437,3.37E-05,0.003448,0.8629,0.0001523,0.04517,0.8876
0.001504193,0.00398128,0.004766696,0.00198929,0.000205329,3.74E-05,0.003266,0.8381,7.63E-05,0.03369,0.9502
0.002178502,0.004072195,0.003209554,0.001986791,0.000214001,3.32E-05,0.003388,0.864,0.0001365,0.03013,0.8663
0.002240019,0.003806301,0.003632587,0.002666673,0.000252571,4.39E-05,0.003891,0.8306,0.0006408,0.07234,0.7156
0.001899666,0.004234801,0.003321156,0.003057996,0.000202072,3.10E-05,0.003245,0.8723,0.0001408,0.03866,0.874
0.001947098,0.002529881,0.003760913,0.003051053,0.000235062,3.44E-05,0.003561,0.8576,8.04E-05,0.03224,0.9506
0.002239699,0.004281598,0.003762752,0.002364495,0.000217737,3.74E-05,0.003554,0.847,0.0001429,0.03174,0.8475
0.001702301,0.00244079,0.003742625,0.002612516,0.000248657,3.68E-05,0.003473,0.8497,0.0002271,0.03989,0.8224
0.001833187,0.003260344,0.004097152,0.00222347,0.000207628,3.86E-05,0.003634,0.8456,0.0001464,0.05198,0.9046
0.002320737,0.004058355,0.003713874,0.002333428,0.00021502,3.85E-05,0.00343,0.8385,0.0001967,0.03279,0.821
0.002641043,0.003204488,0.003853634,0.003479479,0.000235975,4.02E-05,0.003645,0.8389,0.0001282,0.05216,0.9106
0.002128581,0.002223833,0.003979656,0.001972711,0.000253335,3.54E-05,0.003466,0.8529,0.0001576,0.04029,0.8739
0.001894489,0.001975676,0.004098565,0.002855793,0.000254079,3.20E-05,0.003439,0.8708,0.0001524,0.03914,0.8756
0.002810448,0.00300843,0.003091468,0.00210044,0.000221567,3.85E-05,0.003631,0.8463,9.95E-05,0.04171,0.9363
0.002229889,0.004255826,0.004293844,0.002878624,0.000250631,3.72E-05,0.00346,0.8447,0.0001029,0.04283,0.933
0.002051993,0.00352701,0.005012679,0.001867465,0.000207171,3.26E-05,0.003354,0.8654,9.68E-05,0.03585,0.9234
0.00213704,0.002893689,0.003460563,0.001896723,0.000186861,3.29E-05,0.003208,0.8572,0.0001818,0.03915,0.8527
0.00225484,0.003167975,0.004337534,0.002188262,0.000249372,3.33E-05,0.003387,0.8641,0.0002604,0.04823,0.8231
0.001733261,0.003369631,0.003953569,0.00274921,0.000233992,3.85E-05,0.003607,0.8419,0.0001276,0.03339,0.8813
0.001466632,0.003721567,0.003368112,0.002230671,0.000268991,3.34E-05,0.00328,0.8582,0.0001155,0.05294,0.945
0.001611564,0.003417871,0.005166985,0.004193025,0.000223784,3.64E-05,0.003595,0.8515,0.0001219,0.03733,0.9112
0.001953041,0.002854602,0.003324407,0.00234904,0.000232654,4.07E-05,0.003512,0.8299,6.94E-05,0.03963,0.977
0.001878061,0.003353789,0.003934748,0.001945611,0.000220373,4.49E-05,0.003474,0.8096,0.0001498,0.04184,0.8696
0.002284311,0.00330917,0.003619142,0.004161743,0.000249722,3.46E-05,0.003387,0.8583,0.0001753,0.03358,0.8382
0.001809442,0.003359392,0.003579221,0.001961882,0.000245571,3.78E-05,0.003478,0.8446,0.0002025,0.05886,0.8666
0.001759233,0.002945895,0.003632044,0.003004383,0.000231781,3.58E-05,0.003576,0.8564,0.0001745,0.04195,0.8678
0.001976659,0.004245957,0.004165303,0.001779679,0.000246055,3.80E-05,0.003589,0.843,0.0002372,0.04238,0.8107
0.002295916,0.004417881,0.003115254,0.003133151,0.00025654,3.77E-05,0.003584,0.8449,0.0002076,0.04749,0.8392
0.00183399,0.002694643,0.004192165,0.002076034,0.00024889,3.98E-05,0.003789,0.8419,0.0003277,0.05057,0.79
0.002061508,0.003966731,0.004516109,0.002691293,0.000215301,3.88E-05,0.00344,0.8417,9.45E-05,0.03974,0.936
0.002173508,0.002709209,0.003773212,0.001570717,0.000232937,3.33E-05,0.003683,0.8707,0.0001607,0.04785,0.884
0.001771033,0.002843191,0.003810031,0.002940956,0.000239517,3.37E-05,0.003509,0.8615,0.0003015,0.0377,0.7612
0.002218704,0.003010067,0.003133892,0.002960129,0.000242177,3.08E-05,0.003259,0.8708,0.0001893,0.04296,0.8476
0.002054969,0.002819647,0.004132887,0.002775842,0.000240478,4.05E-05,0.003503,0.8318,0.0001032,0.02732,0.8995
0.001789662,0.004532728,0.004650223,0.002095473,0.000260239,3.49E-05,0.003661,0.8631,0.0001818,0.05178,0.8667
0.002041823,0.004469907,0.005118728,0.0022079,0.00025557,3.22E-05,0.003391,0.8691,0.0002209,0.03636,0.8179
0.001765077,0.002688098,0.003431746,0.002789316,0.000256901,3.31E-05,0.003561,0.8671,0.0002041,0.05331,0.8641
0.001842919,0.002743448,0.003742043,0.002457394,0.000253181,4.13E-05,0.003722,0.8377,0.000161,0.04973,0.8885
0.001987087,0.002808139,0.003067465,0.00231774,0.000204751,3.74E-05,0.003479,0.8452,0.000139,0.04045,0.891
0.001981756,0.003157966,0.003709925,0.001505131,0.000233256,3.41E-05,0.003413,0.8626,0.0001508,0.03044,0.8722
0.002178707,0.002655072,0.003243711,0.002557288,0.000257929,3.66E-05,0.00374,0.8558,0.0002008,0.05269,0.8532
0.001894874,0.003964103,0.003473771,0.002258596,0.000215149,3.72E-05,0.003464,0.8485,0.0001543,0.03449,0.8502
0.002705042,0.003930609,0.003128955,0.003405467,0.000218645,3.30E-05,0.003485,0.8633,0.0003022,0.06402,0.8264
0.001883894,0.003465624,0.002952619,0.002215418,0.000226164,3.58E-05,0.00339,0.8505,0.0001351,0.05028,0.909
0.001982291,0.003683803,0.003480166,0.00250667,0.000265804,3.34E-05,0.003446,0.8629,0.0001824,0.03884,0.8461
0.002629165,0.00303642,0.003761549,0.002443369,0.000207354,3.07E-05,0.003424,0.8796,0.0002169,0.04546,0.8381
0.002620595,0.003169618,0.003167434,0.00312188,0.000267521,3.47E-05,0.00342,0.8545,0.0001865,0.0472,0.8553
0.002164103,0.002626125,0.003566166,0.002242132,0.000229147,3.42E-05,0.003328,0.8552,0.0002087,0.03787,0.8291
0.002287154,0.005181434,0.003955104,0.001882183,0.000238083,3.60E-05,0.003551,0.8548,0.0001292,0.02683,0.8756
0.002170856,0.00281155,0.003921292,0.002202257,0.000257535,3.75E-05,0.003412,0.8433,0.0001332,0.03419,0.8854
0.002227868,0.003500498,0.005280433,0.001786845,0.00018815,3.77E-05,0.003715,0.851,0.000151,0.0412,0.8603
0.001843013,0.003036018,0.003558664,0.002563351,0.000227639,3.79E-05,0.003468,0.8398,0.0001774,0.03799,0.8448
0.001698569,0.003388589,0.00400548,0.002252164,0.000273737,4.31E-05,0.003901,0.8295,0.0001519,0.03729,0.8566
0.002518247,0.00265794,0.003326091,0.001603269,0.00024927,4.15E-05,0.003667,0.8317,0.0001287,0.03414,0.8638
0.002088768,0.003900815,0.004364459,0.001873081,0.000248607,4.33E-05,0.003987,0.832,8.57E-05,0.02738,0.908
0.002007997,0.002818154,0.003528494,0.002575207,0.000264972,3.40E-05,0.00358,0.8685,0.000243,0.0619,0.8498
0.001454135,0.003151357,0.003214392,0.004619412,0.000221958,3.48E-05,0.003445,0.8554,0.0001921,0.04687,0.8592
0.002016406,0.002817087,0.003368758,0.001535047,0.000233391,3.28E-05,0.003408,0.8671,0.0002182,0.04891,0.8404
0.002422932,0.003358745,0.003824813,0.003631473,0.000223557,3.51E-05,0.003399,0.8525,0.0001772,0.04938,0.8757
0.00211215,0.002650006,0.002993773,0.002505485,0.000202856,3.63E-05,0.003511,0.8517,9.16E-05,0.02749,0.9126
0.001921819,0.005465957,0.005141119,0.003571778,0.000252926,3.37E-05,0.003653,0.8695,0.0002052,0.03747,0.8378
0.002369382,0.003383954,0.003635178,0.001938003,0.000251759,3.38E-05,0.003322,0.8576,0.0001656,0.03744,0.8648
0.002737249,0.003661185,0.003458112,0.002388709,0.000230229,3.41E-05,0.003314,0.8569,0.0001738,0.02928,0.8329
0.001700022,0.004277179,0.003921235,0.002551503,0.000212341,3.40E-05,0.003379,0.8574,0.0001074,0.02717,0.9028
0.001896844,0.003775319,0.003804403,0.002301852,0.000219556,3.41E-05,0.003549,0.8634,0.0001741,0.0363,0.8505
0.002489775,0.00375547,0.003022675,0.002477216,0.000217855,4.07E-05,0.003614,0.8342,0.0001153,0.03451,0.8994
0.002024769,0.001990743,0.003267896,0.00269922,0.000229606,3.31E-05,0.003273,0.8571,0.0001205,0.03476,0.8902
0.001916872,0.004673749,0.003252265,0.003294771,0.000240294,3.23E-05,0.003404,0.8678,0.0002558,0.054,0.8228
0.002092118,0.003157973,0.003956711,0.003034974,0.000225607,4.53E-05,0.003588,0.8086,0.0001034,0.05743,0.9534
0.001942288,0.002209985,0.00332994,0.002202896,0.000258027,3.47E-05,0.003392,0.8555,9.83E-05,0.04075,0.9285
0.00228035,0.003750098,0.003027971,0.00330703,0.000244722,3.78E-05,0.003764,0.854,0.0001232,0.03064,0.8779
0.002092588,0.003375017,0.003217274,0.003071803,0.000238401,4.47E-05,0.003661,0.8191,0.0002735,0.0488,0.8027
0.001562609,0.003221456,0.004266358,0.001604095,0.000208629,3.73E-05,0.003555,0.8469,9.30E-05,0.04255,0.9525
0.00191439,0.005082618,0.003655244,0.00309202,0.000219494,3.84E-05,0.003391,0.836,0.0001543,0.05461,0.8989
0.001831532,0.004007293,0.003701745,0.001945657,0.000204852,2.95E-05,0.003323,0.8819,5.23E-05,0.03589,1.013
0.001583471,0.002527919,0.004040818,0.001940525,0.000293045,3.17E-05,0.003297,0.8683,0.000126,0.03324,0.8767
0.001839749,0.003268542,0.003773734,0.002933725,0.00021653,3.52E-05,0.003306,0.8511,0.0002442,0.03937,0.8017
0.00223551,0.002517998,0.00469423,0.00213817,0.000263698,4.00E-05,0.003551,0.8327,0.000158,0.04433,0.8702
0.001751453,0.003048401,0.003154649,0.00282049,0.000250694,3.35E-05,0.003362,0.8592,0.0002629,0.03829,0.7838
0.002641789,0.002666751,0.003983487,0.002999187,0.000207054,4.02E-05,0.003615,0.8327,0.0001465,0.04779,0.8873
0.002332291,0.00247773,0.003612495,0.002053837,0.000247932,3.94E-05,0.003329,0.832,9.25E-05,0.03396,0.9327
0.001911328,0.003078028,0.004584115,0.003117269,0.000244885,4.15E-05,0.003693,0.8298,0.0002613,0.05034,0.8132
0.001916834,0.002898221,0.002586349,0.001933269,0.000245897,3.92E-05,0.003707,0.8441,0.0002577,0.0463,0.8163
0.001678146,0.002485372,0.003313268,0.002914001,0.000222137,3.37E-05,0.003292,0.8574,0.0002159,0.05224,0.8496
0.001585655,0.00291759,0.003285723,0.002818405,0.000216335,3.63E-05,0.003646,0.8558,0.0001168,0.0359,0.9104
0.002426581,0.004045191,0.004200185,0.001262194,0.0002193,3.04E-05,0.003389,0.88,0.0001966,0.04511,0.8396
0.001708088,0.004188437,0.004099586,0.003073581,0.000202732,3.52E-05,0.00347,0.8519,0.0001399,0.03344,0.8724
0.001685513,0.003807208,0.003596369,0.003134294,0.000207276,3.86E-05,0.003614,0.8423,0.0002008,0.04877,0.845
0.001696034,0.002960141,0.002987922,0.002588874,0.000203371,4.10E-05,0.003671,0.8303,0.0001622,0.03399,0.8422
0.002559809,0.003449852,0.003701478,0.002747524,0.000222468,4.65E-05,0.003882,0.8169,0.0001334,0.04924,0.9006
0.001702016,0.003469412,0.004040882,0.001911664,0.000266422,3.85E-05,0.003327,0.8331,0.0001201,0.0337,0.8961
0.002069627,0.002933096,0.00284909,0.002457599,0.000242442,3.90E-05,0.003714,0.8446,0.0001573,0.03141,0.8434
0.002055916,0.003540019,0.003811863,0.002361265,0.000240156,3.86E-05,0.003575,0.841,0.0001492,0.05024,0.9139
0.002249734,0.003696423,0.003794577,0.002581825,0.000214991,3.86E-05,0.003415,0.8362,0.000121,0.05158,0.9256
0.001951,0.002963188,0.0045642,0.002046894,0.000234104,3.46E-05,0.003542,0.8606,0.000152,0.03398,0.8614
0.001767575,0.003173014,0.003233819,0.001835795,0.000193645,4.10E-05,0.003719,0.8341,0.0001863,0.05076,0.8643
0.001795522,0.003403273,0.003689312,0.00163928,0.000223113,3.63E-05,0.003539,0.8529,0.0002741,0.03773,0.7883
0.001547988,0.003688616,0.003188836,0.003351696,0.000215358,4.03E-05,0.003381,0.828,0.0002179,0.03781,0.8107
0.0021969,0.003652807,0.003548091,0.002847362,0.000278022,3.88E-05,0.003558,0.8409,0.000203,0.04928,0.8382
0.001912722,0.002838688,0.003210536,0.002521426,0.000221622,3.35E-05,0.003339,0.8576,0.0001452,0.03169,0.8577
0.001846465,0.0036974,0.003518319,0.002259218,0.000233724,4.85E-05,0.003727,0.8026,0.0002944,0.05054,0.7938
0.002005919,0.002877681,0.003048624,0.002130878,0.000237646,3.73E-05,0.003675,0.8535,0.0002108,0.04259,0.8324
0.002916861,0.00284416,0.003551617,0.002252928,0.000242632,4.45E-05,0.003588,0.8146,0.0002897,0.04358,0.7969
0.001933521,0.003396986,0.003537442,0.002546129,0.000258965,3.88E-05,0.003537,0.8378,1.00E-04,0.03266,0.9132
0.001707432,0.002393478,0.004019566,0.001928203,0.000207813,3.41E-05,0.00335,0.8543,0.0001734,0.03235,0.8352
0.00245956,0.002667991,0.003170758,0.002643889,0.000250033,3.55E-05,0.003611,0.8575,0.0001803,0.04119,0.8501
0.002164633,0.002388928,0.003516444,0.002195556,0.000210931,4.24E-05,0.003541,0.8203,0.0003183,0.03939,0.7627
0.001894371,0.003098658,0.004299731,0.002270339,0.000214476,3.44E-05,0.003702,0.8695,0.0002333,0.03886,0.8041
0.002067179,0.002889511,0.003452341,0.001954339,0.000210774,3.28E-05,0.003232,0.8574,0.0001046,0.03953,0.9271
0.002005836,0.002698948,0.002959104,0.001833325,0.000265498,3.10E-05,0.003457,0.8762,0.0001531,0.04848,0.894
0.002050223,0.004690027,0.003667144,0.002430867,0.000231078,3.39E-05,0.003558,0.8639,0.0001774,0.04017,0.8456
0.001819547,0.004049003,0.003217997,0.002790603,0.000236142,3.39E-05,0.003585,0.8688,0.0001762,0.03901,0.841
0.002069595,0.002729087,0.003687527,0.003265789,0.000190702,3.44E-05,0.00337,0.8578,0.0001323,0.03218,0.883
0.001546505,0.004163755,0.002855162,0.001987977,0.000220229,4.05E-05,0.003394,0.8219,6.59E-05,0.02258,0.9346
0.002014601,0.003195697,0.004806286,0.001895575,0.000256584,3.95E-05,0.003599,0.8412,0.0001714,0.03657,0.856
0.001910196,0.003182173,0.003802104,0.002038957,0.000222657,3.90E-05,0.003493,0.8371,0.0001452,0.03465,0.8583
0.002055969,0.002901547,0.003793894,0.003029273,0.000274375,3.63E-05,0.003509,0.8507,0.0001414,0.0325,0.8675
0.002030494,0.002797053,0.003192507,0.002527804,0.000244738,3.38E-05,0.00347,0.8611,0.0001038,0.03948,0.9326
0.002189904,0.003686656,0.003494819,0.002398999,0.000199088,3.91E-05,0.003381,0.8297,0.0001461,0.02848,0.8455
0.001807552,0.003523609,0.004932262,0.002572702,0.000221422,3.58E-05,0.003601,0.8594,0.0001318,0.04099,0.902
0.001617066,0.003653479,0.004533615,0.001818286,0.000207201,4.36E-05,0.003849,0.8281,0.0001807,0.03298,0.834
0.002012702,0.004326546,0.004472045,0.002502093,0.000220695,3.88E-05,0.003573,0.8445,0.0001931,0.03959,0.8437
0.001954328,0.00281283,0.003640007,0.002923823,0.000242439,3.98E-05,0.003613,0.8341,0.000181,0.03443,0.8194
0.00172945,0.003441546,0.004886982,0.001707373,0.0002772,3.63E-05,0.003479,0.8507,0.0002187,0.06581,0.8664
0.00232378,0.003725716,0.003504947,0.002499364,0.000238724,3.44E-05,0.003444,0.8583,0.0002117,0.03183,0.8072
0.002053861,0.002599229,0.003497509,0.00218954,0.000227037,3.77E-05,0.003579,0.8444,0.0001513,0.03172,0.8559
0.001854564,0.003041515,0.005241848,0.001693177,0.000226975,3.30E-05,0.003461,0.8676,0.0001825,0.05376,0.8707
